Frequency (Hz)	Level (dB)
3084.631348	-43.873940
3090.014648	-43.979271
3095.397949	-44.123444
3100.781250	-43.848461
3106.164551	-43.688244
3111.547852	-44.377579
3116.931152	-45.388618
3122.314453	-45.813606
3127.697754	-46.047737
3133.081055	-46.589924
3138.464355	-47.677067
3143.847656	-47.761219
3149.230957	-47.752853
3154.614258	-49.815941
3159.997559	-51.942432
3165.380859	-49.451324
3170.764160	-48.987331
3176.147461	-48.124287
3181.530762	-46.094868
3186.914062	-46.129436
3192.297363	-47.039822
3197.680664	-47.881962
3203.063965	-47.619484
3208.447266	-47.600914
3213.830566	-48.178272
3219.213867	-49.305779
3224.597168	-50.741699
3229.980469	-51.642101
3235.363770	-49.079983
3240.747070	-46.876472
3246.130371	-46.449364
3251.513672	-48.279205
3256.896973	-50.074535
3262.280273	-49.745224
3267.663574	-48.406979
3273.046875	-48.090893
3278.430176	-47.700390
3283.813477	-46.426846
3289.196777	-46.591118
3294.580078	-47.877129
3299.963379	-48.699364
3305.346680	-49.070885
3310.729980	-49.777626
3316.113281	-48.596310
3321.496582	-46.477875
3326.879883	-44.508278
3332.263184	-43.714333
3337.646484	-44.706528
3343.029785	-45.229599
3348.413086	-44.087723
3353.796387	-43.771851
3359.179688	-44.921219
3364.562988	-47.581692
3369.946289	-45.831882
3375.329590	-45.118816
3380.712891	-45.726963
3386.096191	-48.357620
3391.479492	-51.141186
3396.862793	-51.369049
3402.246094	-50.336006
3407.629395	-55.339596
3413.012695	-51.683628
3418.395996	-47.438900
3423.779297	-46.286591
3429.162598	-46.024471
3434.545898	-42.413960
3439.929199	-41.648575
3445.312500	-42.864681
3450.695801	-44.021484
3456.079102	-42.901630
3461.462402	-41.514599
3466.845703	-42.043793
3472.229004	-42.662525
3477.612305	-43.436737
3482.995605	-43.083401
3488.378906	-43.109818
3493.762207	-43.974022
3499.145508	-44.971638
3504.528809	-42.679604
3509.912109	-41.297974
3515.295410	-43.228615
3520.678711	-47.902702
3526.062012	-46.496479
3531.445312	-42.030106
3536.828613	-42.919952
3542.211914	-44.620144
3547.595215	-44.842949
3552.978516	-43.490841
3558.361816	-42.737362
